TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
NEXT EXPERIMENT0,0.0,-0.73,3.0,2.0,0.01,2.0
1,0.0,-0.73,3.0,2.0,0.01,2.0
2,0.0,-0.73,3.0,2.0,0.01,2.0
3,-1.0,-0.73,3.0,2.0,0.01,2.0
4,-1.0,-0.73,3.0,2.0,0.01,2.0
5,-1.0,-0.73,3.0,2.0,0.01,2.0
6,-1.0,-0.73,3.0,2.0,0.01,2.0
7,-1.0,-0.73,3.0,2.0,0.01,2.0
8,-2.0,-0.73,3.0,2.0,0.01,2.0
9,-2.0,-0.73,3.0,2.0,0.01,2.0
10,-2.0,-0.73,3.0,2.0,0.01,2.0
11,-2.0,-0.73,3.0,2.0,0.01,2.0
12,-2.0,-0.73,3.0,2.0,0.01,2.0
13,-3.0,-0.73,3.0,2.0,0.01,2.0
14,-3.0,-0.73,3.0,2.0,0.01,2.0
15,-3.0,-0.73,3.0,2.0,0.01,2.0
16,-3.0,-0.73,3.0,2.0,0.01,2.0
17,-3.0,-0.73,3.0,2.0,0.01,2.0
18,-4.0,-0.73,3.0,2.0,0.01,2.0
19,-4.0,-0.73,3.0,2.0,0.01,2.0
20,-4.0,-0.73,3.0,2.0,0.01,2.0
21,-4.0,-0.73,3.0,2.0,0.01,2.0
22,-4.0,-0.73,3.0,2.0,0.01,2.0
23,-4.0,-0.73,3.0,2.0,0.01,2.0
24,-5.0,-0.73,3.0,2.0,0.01,2.0
25,-5.0,-0.73,3.0,2.0,0.01,2.0
26,-5.0,945.29,3.0,2.0,0.01,2.0
27,-5.0,945.29,3.0,2.0,0.01,2.0
28,-5.0,945.29,3.0,2.0,0.01,2.0
29,-5.0,945.29,3.0,2.0,0.01,2.0
30,-5.0,945.29,3.0,2.0,0.01,2.0
31,-4.0,945.29,3.0,2.0,0.01,2.0
32,-4.0,945.29,3.0,2.0,0.01,2.0
33,-3.0,945.29,3.0,2.0,0.01,2.0
34,-2.0,945.29,3.0,2.0,0.01,2.0
35,-1.0,945.29,3.0,2.0,0.01,2.0
36,0.0,945.29,3.0,2.0,0.01,2.0
37,1.0,945.29,3.0,2.0,0.01,2.0
38,2.0,945.29,3.0,2.0,0.01,2.0
39,4.0,945.29,3.0,2.0,0.01,2.0
40,6.0,945.29,3.0,2.0,0.01,2.0
41,7.0,945.29,3.0,2.0,0.01,2.0
42,9.0,945.29,3.0,2.0,0.01,2.0
43,11.0,945.29,3.0,2.0,0.01,2.0
44,13.0,945.29,3.0,2.0,0.01,2.0
45,15.0,945.29,3.0,2.0,0.01,2.0
46,17.0,951.06,3.0,2.0,0.01,2.0
47,19.0,951.06,3.0,2.0,0.01,2.0
48,21.0,951.06,3.0,2.0,0.01,2.0
49,23.0,951.06,3.0,2.0,0.01,2.0
50,25.0,951.06,3.0,2.0,0.01,2.0
51,28.0,951.06,3.0,2.0,0.01,2.0
52,30.0,951.06,3.0,2.0,0.01,2.0
53,33.0,951.06,3.0,2.0,0.01,2.0
54,35.0,951.06,3.0,2.0,0.01,2.0
55,38.0,951.06,3.0,2.0,0.01,2.0
56,41.0,951.06,3.0,2.0,0.01,2.0
57,43.0,951.06,3.0,2.0,0.01,2.0
58,46.0,951.06,3.0,2.0,0.01,2.0
59,49.0,951.06,3.0,2.0,0.01,2.0
60,52.0,951.06,3.0,2.0,0.01,2.0
61,55.0,951.06,3.0,2.0,0.01,2.0
62,58.0,951.06,3.0,2.0,0.01,2.0
63,61.0,951.06,3.0,2.0,0.01,2.0
64,64.0,951.06,3.0,2.0,0.01,2.0
65,67.0,951.06,3.0,2.0,0.01,2.0
66,70.0,940.33,3.0,2.0,0.01,2.0
67,74.0,940.33,3.0,2.0,0.01,2.0
68,77.0,940.33,3.0,2.0,0.01,2.0
69,80.0,940.33,3.0,2.0,0.01,2.0
70,83.0,940.33,3.0,2.0,0.01,2.0
71,87.0,940.33,3.0,2.0,0.01,2.0
72,90.0,940.33,3.0,2.0,0.01,2.0
73,94.0,940.33,3.0,2.0,0.01,2.0
74,97.0,940.33,3.0,2.0,0.01,2.0
75,100.0,940.33,3.0,2.0,0.01,2.0
76,104.0,940.33,3.0,2.0,0.01,2.0
77,107.0,940.33,3.0,2.0,0.01,2.0
78,111.0,940.33,3.0,2.0,0.01,2.0
79,115.0,940.33,3.0,2.0,0.01,2.0
80,118.0,940.33,3.0,2.0,0.01,2.0
81,122.0,940.33,3.0,2.0,0.01,2.0
82,125.0,940.33,3.0,2.0,0.01,2.0
83,129.0,940.33,3.0,2.0,0.01,2.0
84,133.0,940.33,3.0,2.0,0.01,2.0
85,136.0,940.33,3.0,2.0,0.01,2.0
86,140.0,922.5,3.0,2.0,0.01,2.0
87,144.0,922.5,3.0,2.0,0.01,2.0
88,148.0,922.5,3.0,2.0,0.01,2.0
89,152.0,922.5,3.0,2.0,0.01,2.0
90,155.0,922.5,3.0,2.0,0.01,2.0
91,159.0,922.5,3.0,2.0,0.01,2.0
92,163.0,922.5,3.0,2.0,0.01,2.0
93,167.0,922.5,3.0,2.0,0.01,2.0
94,171.0,922.5,3.0,2.0,0.01,2.0
95,175.0,922.5,3.0,2.0,0.01,2.0
96,178.0,922.5,3.0,2.0,0.01,2.0
97,182.0,922.5,3.0,2.0,0.01,2.0
98,186.0,922.5,3.0,2.0,0.01,2.0
99,190.0,922.5,3.0,2.0,0.01,2.0
100,194.0,922.5,3.0,2.0,0.01,2.0
101,198.0,922.5,3.0,2.0,0.01,2.0
102,202.0,922.5,3.0,2.0,0.01,2.0
103,206.0,922.5,3.0,2.0,0.01,2.0
104,210.0,922.5,3.0,2.0,0.01,2.0
105,214.0,922.5,3.0,2.0,0.01,2.0
106,218.0,904.33,3.0,2.0,0.01,2.0
107,222.0,904.33,3.0,2.0,0.01,2.0
108,226.0,904.33,3.0,2.0,0.01,2.0
109,230.0,904.33,3.0,2.0,0.01,2.0
110,234.0,904.33,3.0,2.0,0.01,2.0
111,239.0,904.33,3.0,2.0,0.01,2.0
112,243.0,904.33,3.0,2.0,0.01,2.0
113,247.0,904.33,3.0,2.0,0.01,2.0
114,251.0,904.33,3.0,2.0,0.01,2.0
115,255.0,904.33,3.0,2.0,0.01,2.0
116,259.0,904.33,3.0,2.0,0.01,2.0
117,263.0,904.33,3.0,2.0,0.01,2.0
118,267.0,904.33,3.0,2.0,0.01,2.0
119,271.0,904.33,3.0,2.0,0.01,2.0
120,276.0,904.33,3.0,2.0,0.01,2.0
121,280.0,904.33,3.0,2.0,0.01,2.0
122,284.0,904.33,3.0,2.0,0.01,2.0
123,288.0,904.33,3.0,2.0,0.01,2.0
124,292.0,904.33,3.0,2.0,0.01,2.0
125,296.0,904.33,3.0,2.0,0.01,2.0
126,301.0,886.33,3.0,2.0,0.01,2.0
127,305.0,886.33,3.0,2.0,0.01,2.0
128,309.0,886.33,3.0,2.0,0.01,2.0
129,313.0,886.33,3.0,2.0,0.01,2.0
130,317.0,886.33,3.0,2.0,0.01,2.0
131,322.0,886.33,3.0,2.0,0.01,2.0
132,326.0,886.33,3.0,2.0,0.01,2.0
133,330.0,886.33,3.0,2.0,0.01,2.0
134,334.0,886.33,3.0,2.0,0.01,2.0
135,338.0,886.33,3.0,2.0,0.01,2.0
136,343.0,886.33,3.0,2.0,0.01,2.0
137,347.0,886.33,3.0,2.0,0.01,2.0
138,351.0,886.33,3.0,2.0,0.01,2.0
139,356.0,886.33,3.0,2.0,0.01,2.0
140,360.0,886.33,3.0,2.0,0.01,2.0
141,364.0,886.33,3.0,2.0,0.01,2.0
142,368.0,886.33,3.0,2.0,0.01,2.0
143,373.0,886.33,3.0,2.0,0.01,2.0
144,377.0,886.33,3.0,2.0,0.01,2.0
145,381.0,886.33,3.0,2.0,0.01,2.0
146,385.0,867.96,3.0,2.0,0.01,2.0
147,390.0,867.96,3.0,2.0,0.01,2.0
148,395.0,867.96,3.0,2.0,0.01,2.0
149,399.0,867.96,3.0,2.0,0.01,2.0
150,404.0,867.96,3.0,2.0,0.01,2.0
151,409.0,867.96,3.0,2.0,0.01,2.0
152,413.0,867.96,3.0,2.0,0.01,2.0
153,417.0,867.96,3.0,2.0,0.01,2.0
154,422.0,867.96,3.0,2.0,0.01,2.0
155,426.0,867.96,3.0,2.0,0.01,2.0
156,430.0,867.96,3.0,2.0,0.01,2.0
157,435.0,867.96,3.0,2.0,0.01,2.0
158,439.0,867.96,3.0,2.0,0.01,2.0
159,444.0,867.96,3.0,2.0,0.01,2.0
160,449.0,867.96,3.0,2.0,0.01,2.0
161,453.0,867.96,3.0,2.0,0.01,2.0
162,457.0,867.96,3.0,2.0,0.01,2.0
163,462.0,867.96,3.0,2.0,0.01,2.0
164,467.0,867.96,3.0,2.0,0.01,2.0
165,471.0,867.96,3.0,2.0,0.01,2.0
166,475.0,848.96,3.0,2.0,0.01,2.0
167,480.0,848.96,3.0,2.0,0.01,2.0
168,484.0,848.96,3.0,2.0,0.01,2.0
169,488.0,848.96,3.0,2.0,0.01,2.0
170,493.0,848.96,3.0,2.0,0.01,2.0
171,497.0,848.96,3.0,2.0,0.01,2.0
172,501.0,848.96,3.0,2.0,0.01,2.0
173,506.0,848.96,3.0,2.0,0.01,2.0
174,510.0,848.96,3.0,2.0,0.01,2.0
175,514.0,848.96,3.0,2.0,0.01,2.0
176,519.0,848.96,3.0,2.0,0.01,2.0
177,523.0,848.96,3.0,2.0,0.01,2.0
178,527.0,848.96,3.0,2.0,0.01,2.0
179,532.0,848.96,3.0,2.0,0.01,2.0
180,536.0,848.96,3.0,2.0,0.01,2.0
181,540.0,848.96,3.0,2.0,0.01,2.0
182,545.0,848.96,3.0,2.0,0.01,2.0
183,549.0,848.96,3.0,2.0,0.01,2.0
184,553.0,848.96,3.0,2.0,0.01,2.0
185,558.0,848.96,3.0,2.0,0.01,2.0
